created year : 2015,created date : 930,number of matches : 1817,number of records : 0,year : 2014,othello size : 8,match type : 0,depth : 24,padding : 0,
tournament id,dark-player id,light-player id,score,theoretical score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
22,1432,82,19,17,5-6,6-4,3-3,3-4,4-3,4-6,5-3,4-2,5-2,6-3,3-5,3-6,6-2,5-1,4-7,2-3,4-1,3-1,6-1,3-2,2-1,2-5,2-4,2-6,1-3,6-5,3-7,1-4,1-5,6-7,5-7,6-6,7-3,7-4,7-6,7-5,6-8,8-2,8-6,7-2,8-5,8-4,1-2,8-7,8-1,7-1,8-3,1-1,8-8,2-2,7-7,3-8,2-7,1-8,1-7,1-6,2-8,4-8,5-8,7-8
23,28,1966,35,30,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,6-3,3-5,6-5,7-4,2-5,7-5,3-6,5-3,6-2,4-2,5-2,7-3,4-7,6-1,6-8,5-1,6-7,3-2,3-1,3-8,4-8,3-7,2-6,2-7,4-1,5-8,7-6,8-5,8-7,2-1,8-3,7-8,1-8,8-4,8-6,7-2,8-1,8-2,7-1,8-8,7-7,2-4,1-1,1-4,1-6,1-5,2-8,1-7,1-3,2-2,1-2,2-3
23,1966,28,34,28,5-6,6-6,6-5,4-6,6-7,6-4,3-5,3-4,4-7,2-5,3-7,7-5,6-3,7-6,5-3,3-6,5-7,4-3,7-4,3-8,3-3,7-3,1-5,6-2,2-6,6-8,2-4,5-8,4-8,5-2,8-6,8-5,8-4,8-3,8-2,4-2,8-7,7-7,8-8,7-8,3-2,2-3,3-1,4-1,7-1,6-1,5-1,2-2,1-1,2-1,1-2,8-1,7-2,1-7,1-3,2-8,1-8,2-7,1-6,1-4
23,28,1966,18,27,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,6-3,3-5,6-5,7-4,2-5,7-5,3-6,5-3,6-2,4-2,5-2,7-3,4-7,3-8,5-1,6-1,6-7,6-8,7-7,3-7,7-6,8-8,8-6,8-4,8-3,8-2,4-8,5-8,7-8,1-5,2-4,2-6,7-1,4-1,3-2,8-1,7-2,1-3,2-7,1-8,2-8,8-5,1-4,8-7,1-7,1-6,2-3,3-1,1-2,1-1,2-2,2-1
23,2067,39,37,40,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,6-5,7-4,7-3,5-3,7-6,7-5,3-5,4-2,6-3,5-2,6-2,3-2,4-1,3-1,5-1,6-1,8-6,8-5,8-4,2-6,2-5,1-6,2-3,1-3,2-4,3-6,6-7,6-8,4-8,7-7,1-5,1-4,8-8,5-8,3-7,4-7,3-8,2-7,2-1,1-1,1-8,2-8,7-8,8-7,1-7,8-2,1-2,2-2,8-3,7-2,7-1,8-1
23,1966,2067,34,25,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-6,5-3,3-5,2-5,3-7,4-2,5-7,6-7,8-4,5-8,5-2,3-2,4-8,2-6,6-8,6-2,6-3,2-3,3-1,7-3,6-1,7-4,2-2,7-2,1-3,4-1,5-1,8-5,8-6,8-2,1-5,3-8,8-1,7-8,7-7,2-4,2-7,7-1,8-3,1-7,1-6,1-4,1-8,1-2,2-8,8-8,8-7,4-7,2-1,1-1
23,2067,1966,30,32,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,6-5,7-4,7-3,6-7,3-5,5-3,6-3,6-2,7-6,5-2,3-7,3-6,4-2,8-4,4-7,2-6,2-4,3-1,5-1,4-8,8-5,8-6,8-3,2-5,1-5,1-3,1-4,1-6,8-7,7-2,5-8,6-8,2-8,4-1,2-1,3-2,2-3,7-5,8-1,8-2,7-1,8-8,6-1,1-2,2-2,1-1,7-8,3-8,1-7,2-7,1-8,7-7
23,39,2067,20,29,5-6,6-6,6-5,4-6,5-7,6-4,7-4,7-5,3-6,6-7,4-7,7-6,8-6,3-8,3-7,8-5,8-4,4-8,6-8,5-8,2-8,7-7,3-5,3-4,4-3,3-3,2-5,5-3,6-3,8-3,8-2,7-3,3-2,4-2,4-1,2-4,1-3,1-5,2-6,5-2,5-1,2-3,1-2,6-2,8-8,7-8,6-1,1-8,7-2,1-6,8-7,1-4,1-7,2-7,2-2,1-1,2-1,3-1,7-1,8-1
23,1966,39,32,31,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,3-5,3-6,6-7,2-5,5-8,5-3,4-7,3-7,2-6,1-5,2-8,2-4,2-3,3-2,1-3,1-4,1-6,4-2,1-2,2-7,3-1,4-8,6-5,6-3,4-1,5-2,6-1,7-4,7-3,7-6,8-4,8-3,8-2,5-1,2-2,1-1,2-1,7-5,1-8,1-7,8-7,6-2,7-2,8-1,7-1,8-5,8-6,7-8,3-8,8-8,7-7,6-8
23,2067,1966,44,32,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,6-5,7-4,3-5,5-3,7-6,7-5,8-5,8-4,8-3,7-3,5-2,4-2,6-3,8-6,8-7,2-6,2-5,5-1,6-7,3-2,5-8,3-6,3-7,1-6,2-4,4-7,3-8,1-3,2-7,7-7,4-1,6-8,4-8,2-3,6-1,3-1,1-7,6-2,2-1,2-2,7-1,2-8,1-8,7-2,8-1,8-2,7-8,8-8,1-5,1-4,1-2,1-1
23,28,2067,40,40,5-6,6-6,6-5,4-6,3-6,5-3,6-3,3-5,4-3,7-5,3-4,2-6,3-7,3-3,4-7,2-5,2-4,2-3,6-4,5-7,7-4,6-7,8-6,4-2,7-6,3-8,4-8,6-8,5-8,8-5,8-4,5-2,5-1,7-3,6-2,8-3,3-1,8-7,7-7,8-8,7-8,4-1,7-2,8-1,8-2,6-1,1-7,1-5,7-1,2-1,3-2,2-2,1-1,1-3,1-2,1-4,1-6,2-7,1-8,2-8
23,150,2067,17,24,5-6,6-4,4-3,5-7,6-6,4-6,3-6,3-4,3-3,3-5,6-5,5-3,4-7,4-8,2-5,2-6,3-7,1-4,3-8,5-8,6-8,4-2,7-3,6-7,7-8,7-4,1-5,2-3,1-3,2-4,1-2,7-5,3-2,3-1,8-3,8-4,8-5,8-6,8-7,7-6,6-2,6-3,5-1,4-1,7-7,1-7,5-2,8-8,2-2,2-8,2-1,7-2,6-1,8-2,2-7,1-1,7-1,8-1,1-6,1-8
23,2067,195,29,39,5-6,6-6,6-5,4-6,6-7,6-3,3-6,7-5,7-4,3-7,3-8,5-7,6-4,3-5,5-3,4-3,8-6,6-8,3-3,8-4,3-4,7-6,4-7,4-8,5-8,2-8,8-7,8-5,8-3,2-6,2-4,2-5,2-3,3-2,1-5,1-6,1-4,7-3,3-1,2-7,4-2,4-1,5-1,6-2,8-2,7-2,6-1,8-1,5-2,1-3,7-1,8-8,1-8,1-7,1-2,2-2,7-8,7-7,2-1,1-1
23,2067,3138,47,48,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,5-3,6-3,6-7,8-6,7-3,8-3,5-2,4-2,8-4,8-5,6-2,5-1,3-1,3-5,7-6,4-1,2-5,8-7,2-4,6-8,2-3,3-2,6-1,2-2,1-2,1-1,2-1,5-7,5-8,4-8,7-8,8-8,7-7,7-1,7-2,1-5,1-3,8-2,1-4,4-7,3-7,8-1,1-6,2-6,1-7,3-8,2-7,2-8,1-8
23,28,1966,18,27,5-6,6-4,3-3,3-4,4-3,4-6,6-6,4-2,3-6,6-5,3-5,2-6,2-4,5-7,6-7,4-7,4-8,5-8,6-8,3-7,3-8,1-3,1-4,2-5,1-5,3-2,2-3,1-6,5-1,4-1,5-2,7-6,5-3,6-1,3-1,6-2,8-6,6-3,7-3,2-1,2-2,8-3,7-5,8-5,8-4,7-4,8-2,7-2,2-7,1-7,2-8,1-8,7-1,8-1,8-7,7-7,7-8,8-8,1-2,1-1
23,1966,195,38,39,5-6,6-6,6-5,4-6,6-7,6-3,5-7,6-4,3-6,7-5,5-3,4-7,7-6,7-4,8-5,5-8,8-3,4-3,6-2,2-6,5-2,8-6,3-2,6-8,7-7,7-3,8-4,4-2,8-7,5-1,3-4,3-3,2-3,2-5,2-4,2-1,3-5,6-1,1-5,1-6,1-7,1-3,2-7,3-7,3-8,4-8,1-4,8-8,7-2,8-1,7-8,8-2,7-1,1-8,2-8,3-1,4-1,1-1,2-2,1-2
23,1966,2710,57,46,5-6,6-6,6-5,4-6,6-7,5-3,4-7,5-7,4-8,6-8,3-6,3-5,3-3,3-4,3-7,3-2,6-3,7-3,4-3,5-2,4-2,7-5,5-8,3-8,7-6,7-4,6-4,6-2,8-5,7-8,5-1,6-1,7-1,8-6,2-1,3-1,8-7,7-2,8-1,1-1,8-2,8-3,8-4,7-7,2-6,1-5,8-8,2-4,4-1,2-5,2-7,2-8,1-7,1-6,1-8,2-2,1-3,1-4,2-3,1-2
23,1966,3138,57,45,5-6,6-4,5-3,4-6,3-5,6-3,3-4,6-6,6-5,7-4,7-5,3-6,4-3,7-3,8-4,5-2,4-2,2-3,3-3,2-4,5-1,6-2,6-7,3-1,4-1,6-1,3-2,8-6,8-5,8-3,7-6,5-7,7-7,2-2,1-1,2-1,7-1,8-8,1-2,1-3,8-7,5-8,1-4,4-7,7-2,8-1,8-2,1-5,1-6,2-5,2-6,1-7,3-8,4-8,6-8,3-7,2-8,2-7,1-8,0-0
23,585,1966,17,20,5-6,6-4,3-3,3-4,4-3,4-6,6-6,4-2,3-6,6-5,3-5,2-6,2-4,5-7,6-7,4-7,5-8,7-6,6-8,3-7,8-6,4-8,3-8,2-5,1-5,1-3,1-4,2-3,7-5,7-7,7-3,6-3,5-3,8-4,8-8,1-6,7-4,6-2,4-1,8-5,3-2,8-3,6-1,3-1,5-1,5-2,2-1,8-7,2-2,1-1,8-2,7-1,1-2,7-8,7-2,8-1,1-7,1-8,2-8,2-7
23,150,28,50,33,5-6,6-6,6-5,4-6,5-7,7-5,7-6,5-8,3-4,6-3,3-5,6-4,4-7,6-7,8-5,3-3,4-3,5-3,7-4,7-3,8-2,8-3,8-4,8-7,4-8,3-8,3-7,2-4,6-8,7-8,5-2,6-1,6-2,7-7,4-1,2-8,1-4,2-5,3-6,7-1,5-1,3-1,2-6,1-3,2-7,1-7,1-6,7-2,1-8,4-2,8-1,1-5,2-1,3-2,2-3,8-6,8-8,2-2,1-1,1-2
23,28,195,41,38,5-6,6-6,6-5,4-6,3-6,5-3,6-3,3-5,4-3,7-5,3-4,2-6,3-7,2-5,4-7,5-7,6-4,2-3,6-8,3-3,2-4,1-5,1-6,5-2,4-2,3-8,5-8,4-8,2-8,1-4,3-2,1-7,1-2,5-1,2-2,7-4,1-3,1-1,4-1,2-1,3-1,6-2,6-7,2-7,8-6,8-5,7-3,8-3,8-4,7-7,8-8,8-7,7-6,7-8,1-8,8-2,7-2,8-1,7-1,6-1
23,214,28,20,25,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-5,4-7,3-7,5-7,3-6,7-4,6-4,2-6,5-8,3-8,3-4,2-5,7-3,6-2,3-3,6-3,5-2,3-2,5-1,8-4,2-4,4-2,2-3,1-5,8-5,1-4,8-3,6-8,7-8,7-6,1-6,1-7,1-2,8-6,8-7,7-1,6-1,4-1,6-7,7-7,3-1,2-2,8-1,8-2,7-2,8-8,4-8,2-1,1-1,1-3,1-8,2-7,2-8
23,28,1985,42,40,5-6,6-6,6-5,4-6,3-6,5-3,6-3,6-4,7-5,7-4,3-3,7-3,3-7,3-5,3-4,4-7,6-7,5-7,4-3,6-8,7-6,8-6,8-5,2-5,2-6,2-4,3-8,4-8,1-4,1-6,4-2,4-1,3-2,6-2,5-1,6-1,5-2,8-4,2-3,3-1,8-2,1-2,2-7,8-7,1-3,1-5,1-7,1-8,2-8,8-3,8-8,2-2,1-1,2-1,7-1,7-2,8-1,7-8,7-7,5-8
23,2710,28,19,30,5-6,6-6,6-5,4-6,5-7,7-5,3-5,3-6,5-3,5-8,4-7,2-4,7-4,6-4,8-5,6-3,7-6,6-7,4-3,8-6,5-2,3-3,6-8,8-3,8-4,3-2,4-8,7-7,3-7,7-8,8-8,8-7,4-2,3-4,2-3,4-1,1-5,6-1,3-1,2-5,5-1,2-1,1-6,1-3,2-6,1-4,1-2,3-8,2-8,2-7,1-8,1-7,2-2,1-1,8-2,6-2,7-3,8-1,7-1,7-2
23,214,2710,46,33,5-6,6-6,6-5,4-6,5-7,7-5,3-5,3-6,3-4,6-8,4-7,6-3,6-4,5-3,6-7,3-7,7-6,3-8,2-6,2-5,8-4,2-3,4-3,5-2,7-3,5-8,3-2,3-3,6-2,2-4,5-1,3-1,1-4,1-6,1-5,7-4,8-5,1-3,4-8,6-1,4-1,4-2,2-2,8-3,1-7,1-2,1-1,2-1,2-7,1-8,2-8,8-6,7-2,8-1,7-1,7-8,8-8,8-7,7-7,8-2
23,1568,2469,39,37,5-6,6-4,4-3,3-4,3-3,4-6,5-3,5-2,4-2,6-7,3-6,2-6,4-7,6-3,7-4,6-5,7-3,6-2,5-7,6-6,7-5,7-6,3-7,4-1,3-2,8-6,8-5,2-4,3-1,5-1,6-8,2-3,6-1,8-4,8-3,8-2,1-6,4-8,3-8,5-8,1-3,1-5,1-4,2-5,3-5,2-2,7-7,8-8,2-1,7-8,8-7,7-2,7-1,2-8,2-7,1-8,1-7,1-2,8-1,1-1
23,2469,1568,35,39,5-6,6-6,6-5,4-6,3-5,5-3,5-7,6-4,6-7,4-7,3-4,3-6,7-6,2-6,3-3,4-3,2-5,1-5,3-8,2-4,2-3,3-2,7-5,4-8,5-8,1-4,3-7,8-5,8-4,8-3,7-4,6-8,1-6,2-8,1-3,8-6,5-2,5-1,4-2,4-1,6-1,7-1,6-2,2-7,8-7,8-8,7-8,7-7,6-3,2-2,1-8,1-7,2-1,7-2,3-1,1-1,1-2,7-3,8-2,8-1
23,1568,1183,48,53,5-6,6-4,4-3,4-6,5-3,3-4,3-5,3-6,4-7,6-5,6-6,5-7,2-4,5-2,6-7,7-6,7-5,3-8,2-5,6-8,3-7,4-2,3-3,2-6,1-5,3-2,8-6,8-4,2-3,1-3,6-3,7-4,8-5,1-6,1-4,8-7,6-2,6-1,7-3,8-3,5-8,4-8,7-2,8-2,8-1,7-1,8-8,2-7,1-8,1-7,7-8,7-7,2-8,5-1,4-1,3-1,2-1,2-2,1-1,1-2
23,1183,1568,26,34,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-5,4-7,3-6,5-7,2-5,3-4,3-7,2-6,1-6,1-4,1-5,6-7,1-3,2-4,6-8,7-6,2-3,4-8,3-8,2-8,8-5,3-3,4-2,6-4,7-4,8-3,7-3,8-4,7-7,8-6,5-8,8-2,6-3,3-2,3-1,6-2,1-8,5-2,6-1,4-1,5-1,1-7,2-7,8-8,8-7,7-8,8-1,7-1,7-2,2-2,1-2,1-1,2-1
23,1568,3126,59,53,5-6,6-4,4-3,3-6,4-6,3-4,3-3,3-2,6-3,6-2,4-2,6-6,5-7,4-8,2-4,4-1,3-5,2-3,3-1,2-1,4-7,1-4,5-3,5-8,7-3,8-3,3-8,2-8,3-7,7-4,6-7,6-8,2-5,2-6,1-6,6-5,5-2,5-1,1-2,1-3,1-5,2-7,8-4,8-5,7-5,8-6,1-7,7-6,1-8,7-2,8-2,8-1,7-1,6-1,1-1,2-2,7-7,7-8,8-7,8-8
23,3127,1568,15,17,5-6,6-6,6-5,4-6,3-3,4-3,3-4,6-4,3-6,3-5,5-3,6-3,2-6,2-5,2-4,3-7,7-3,2-3,4-7,1-4,3-8,5-7,1-5,1-3,1-2,4-8,6-8,5-8,7-4,4-2,6-7,1-7,4-1,7-5,8-5,5-2,6-2,3-2,7-6,8-3,8-4,3-1,5-1,2-7,1-6,1-1,2-2,2-1,7-2,8-6,2-8,1-8,7-7,8-8,8-7,7-8,8-2,6-1,8-1,7-1
207,2850,3195,28,36,5-6,6-4,3-3,4-6,6-6,4-3,3-5,3-6,3-4,2-4,6-3,6-5,5-3,5-2,7-3,7-4,2-5,5-7,4-2,1-5,7-5,6-2,5-1,2-3,4-1,7-6,6-7,8-5,8-4,8-6,4-8,8-3,2-6,4-7,1-4,3-7,3-8,2-7,5-8,7-1,3-2,2-1,3-1,6-1,7-2,8-1,8-2,1-3,1-8,2-8,1-7,7-7,8-8,6-8,7-8,8-7,1-2,1-6,2-2,1-1
207,374,442,31,31,5-6,6-4,5-3,4-6,3-5,6-3,3-4,3-6,4-7,2-5,2-4,6-7,3-7,2-6,6-5,7-6,5-7,6-6,1-6,1-5,1-4,5-2,8-6,5-8,7-5,7-4,8-3,8-5,4-8,3-8,8-4,4-3,6-8,7-8,3-3,2-8,1-7,2-3,5-1,7-3,8-7,4-2,4-1,3-1,2-1,6-2,6-1,7-2,8-1,1-3,1-2,2-2,8-2,7-1,1-1,3-2,2-7,1-8,7-7,8-8
207,442,3195,42,26,5-6,6-4,5-3,4-6,3-5,3-4,3-6,2-5,6-3,5-2,4-3,3-3,2-6,4-2,7-4,7-5,6-2,6-7,2-3,2-4,5-1,5-7,6-5,4-7,4-1,8-4,5-8,6-6,4-8,3-2,7-3,1-4,1-6,1-5,3-7,3-1,2-1,6-1,7-1,6-8,7-8,2-8,1-3,8-3,7-7,2-7,7-6,2-2,1-8,8-8,1-7,3-8,8-7,8-6,7-2,8-2,1-2,8-1,8-5,1-1
207,2850,374,30,24,5-6,6-4,3-3,3-4,4-3,4-6,5-3,4-2,3-5,6-5,5-2,4-7,6-7,6-6,3-2,6-2,7-4,7-5,8-5,4-1,7-3,7-6,6-3,8-6,6-1,8-4,3-7,8-3,4-8,6-8,5-7,5-8,7-8,3-6,5-1,7-1,7-7,3-8,2-5,1-6,1-4,3-1,2-3,1-3,1-2,2-7,2-6,1-5,1-8,1-1,7-2,2-4,2-1,2-2,8-1,8-8,8-7,8-2,2-8,1-7
207,2850,350,43,36,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-6,5-3,6-2,5-7,3-5,7-4,6-3,5-2,4-7,3-8,3-7,4-2,5-8,2-5,2-6,2-4,8-6,8-4,7-3,6-1,1-5,4-8,2-8,1-4,1-3,2-3,1-2,1-6,1-7,8-3,3-1,8-5,5-1,8-7,7-2,8-1,7-1,3-2,4-1,2-2,1-1,2-1,8-2,2-7,1-8,6-7,6-8,7-8,7-7,8-8
207,374,3195,18,25,5-6,6-4,5-3,4-6,3-5,4-3,6-5,7-6,6-3,6-6,3-4,5-2,7-4,7-5,8-5,8-6,6-2,4-2,5-1,3-3,5-7,8-4,8-3,8-2,7-3,4-1,6-1,3-2,7-2,2-4,2-5,3-7,6-7,3-6,4-7,4-8,8-7,8-8,2-3,7-7,2-6,1-5,7-8,7-1,1-6,8-1,3-8,5-8,6-8,1-4,3-1,2-1,1-3,2-7,2-8,1-8,1-7,2-2,1-1,1-2
207,350,374,24,39,5-6,6-4,3-3,3-4,4-3,4-6,5-3,4-2,5-2,2-4,3-5,6-3,6-2,6-5,3-1,5-1,2-3,1-3,4-1,6-1,7-1,3-2,7-3,8-3,1-5,2-6,7-5,2-2,7-4,8-4,8-5,8-6,3-6,7-6,6-6,4-7,1-6,1-4,2-5,6-7,1-1,2-1,1-2,8-1,3-7,3-8,5-8,4-8,2-8,5-7,6-8,2-7,1-8,1-7,8-7,8-8,8-2,7-2,7-7,7-8
167,2660,2063,51,43,5-6,6-6,6-5,4-6,3-5,6-4,4-7,3-6,3-7,2-4,3-4,2-5,4-3,5-3,7-5,5-7,3-3,7-6,2-6,3-8,7-3,8-4,4-2,6-3,8-5,8-3,7-4,8-6,6-2,1-6,1-3,5-1,6-1,7-1,5-2,1-4,2-3,4-1,3-1,2-1,3-2,4-8,6-7,5-8,7-8,6-8,2-8,1-2,1-5,2-7,1-1,2-2,1-7,1-8,7-2,8-2,8-1,7-7,8-8,8-7
167,2063,2660,13,20,5-6,6-4,3-3,3-4,4-3,4-6,6-3,3-5,2-4,5-3,7-4,4-2,3-2,2-3,1-4,6-5,7-6,5-2,4-1,6-1,3-1,5-1,7-1,6-2,4-7,7-3,7-5,3-6,6-6,1-5,1-6,3-7,8-3,1-3,1-2,2-5,5-7,4-8,5-8,6-8,6-7,7-8,2-8,7-7,7-2,8-6,8-7,8-8,3-8,2-6,1-8,2-7,1-7,2-2,8-5,8-4,8-2,1-1,2-1,8-1
167,2660,2599,54,59,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,3-6,3-5,6-5,5-3,4-7,5-2,4-2,2-3,7-3,7-4,8-3,3-2,6-3,8-4,2-5,2-4,3-7,1-5,5-1,6-2,8-5,7-5,6-7,2-6,8-2,6-8,5-8,3-8,6-1,4-8,4-1,7-1,8-1,7-2,7-6,8-6,2-7,1-6,1-8,1-7,3-1,2-1,1-1,2-2,1-2,1-3,1-4,2-8,7-8,7-7,8-7,8-8
167,2599,2660,20,19,5-6,6-4,5-3,4-6,3-5,6-3,3-4,6-6,6-5,7-4,7-5,7-3,4-3,8-6,6-2,5-2,6-1,3-2,8-3,8-4,8-5,8-2,4-2,3-6,6-7,5-7,5-8,4-7,4-8,3-3,2-3,3-7,3-1,2-4,1-4,2-5,1-6,4-1,5-1,1-5,7-7,7-6,2-6,3-8,2-8,2-7,1-8,1-7,8-7,8-8,7-8,6-8,7-2,8-1,7-1,2-1,2-2,1-1,1-2,1-3
167,2063,2599,43,38,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,6-5,5-3,6-7,3-5,5-2,6-3,2-6,3-6,2-4,1-4,2-3,6-2,1-5,5-1,7-4,7-3,1-3,1-6,2-5,1-2,8-3,8-5,8-4,7-6,5-8,6-8,7-8,7-5,4-8,8-2,4-1,3-1,8-7,7-2,4-7,3-8,2-8,3-7,6-1,7-1,4-2,3-2,2-2,8-6,8-1,1-1,2-1,7-7,8-8,2-7,1-7,0-0
167,2599,2063,9,21,5-6,6-6,6-5,4-6,6-7,7-5,6-4,5-7,8-5,5-3,4-3,4-2,5-2,7-6,4-8,6-8,3-1,6-3,3-5,3-4,5-8,3-8,3-6,5-1,2-3,4-1,3-3,2-1,7-4,4-7,3-2,7-3,7-7,1-3,6-1,7-1,6-2,8-3,8-4,7-8,3-7,8-8,8-7,8-6,1-4,2-2,1-2,1-1,2-4,1-5,2-5,1-6,2-6,2-7,1-8,8-2,7-2,1-7,2-8,8-1
